qid,agent,answer,target_repr,sampling_strategy,n_similar_examples,cover_operators,prompt_version,nr_actual_examples
0416297,asp_question,"scene(0).
select(1, 0, table).
filter(2, 1, color, black).
relate(3, 2, fruit, on, subject).
unique(4, 3).
query(5, 4, name).
end(5).",-,-,,-,-,
0416297,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'table (722606)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'black'}, {'operation': 'relate', 'dependencies': [1], 'argument': 'fruit,on,s (722599)'}, {'operation': 'query', 'dependencies': [2], 'argument': 'name'}]",-,-,,-,-,
0416297,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
0416297,zephyr7B_raw,"query(unique(relate(filter(select(scene(), table), color, black), fruit, on, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
0416297,zephyr7B,banana,asp_nested,bert,10.0,True,v1,17.0
0416211,question,What is on the plate?,-,-,,-,-,
0416211,answer,banana,-,-,,-,-,
0416211,asp,banana,-,-,,-,-,
0416211,asp_question,"scene(0).
select(1, 0, plate).
relate_any(2, 1, on, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
0416211,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'plate (722604)'}, {'operation': 'relate', 'dependencies': [0], 'argument': '_,on,s (722601)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
0416211,gqa,<class 'semantic_interpreter.known_exceptions.AmbiguousAnswerException'>,-,-,,-,-,
0416211,zephyr7B_raw,"query(unique(relate_any(select(scene(), plate), on, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
0416211,zephyr7B,banana,asp_nested,bert,10.0,True,v1,17.0
0416216,question,Are there any forks on the white object on top of the table?,-,-,,-,-,
0416216,answer,no,-,-,,-,-,
0416216,asp,no,-,-,,-,-,
0416216,asp_question,"scene(0).
select(1, 0, table).
relate(2, 1, plate, on_top_of, subject).
filter(3, 2, color, white).
relate(4, 3, fork, on, subject).
exist(5, 4).
end(5).",-,-,,-,-,
0416216,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'table (722606)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'plate,on top of,s (722604)'}, {'operation': 'filter color', 'dependencies': [1], 'argument': 'white'}, {'operation': 'relate', 'dependencies': [2], 'argument': 'fork,on,s (-)'}, {'operation': 'exist', 'dependencies': [3], 'argument': '?'}]",-,-,,-,-,
0416216,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
0416216,zephyr7B_raw,"exist(relate(relate(select(scene(), table), white_object, on_top_of, subject), fork, on, subject))",asp_nested,bert,10.0,True,v1,17.0
0416216,zephyr7B,no,asp_nested,bert,10.0,True,v1,17.0
0416247,question,Is the table tan or black?,-,-,,-,-,
0416247,answer,black,-,-,,-,-,
0416247,asp,black,-,-,,-,-,
0416247,asp_question,"scene(0).
select(1, 0, table).
unique(2, 1).
choose_attr(3, 2, color, black, tan).
end(3).",-,-,,-,-,
0416247,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'table (722606)'}, {'operation': 'choose color', 'dependencies': [0], 'argument': 'black|tan'}]",-,-,,-,-,
0416247,gqa,black,-,-,,-,-,
0416247,zephyr7B_raw,"choose_attr(unique(select(scene(), table)), color, tan, black)",asp_nested,bert,10.0,True,v1,17.0
0416247,zephyr7B,black,asp_nested,bert,10.0,True,v1,17.0
0416338,question,Does the plate have square shape and white color?,-,-,,-,-,
0416338,answer,yes,-,-,,-,-,
0416338,asp,yes,-,-,,-,-,
0416338,asp_question,"scene(0).
select(1, 0, plate).
unique(2, 1).
verify_attr(3, 2, shape, square).
unique(4, 1).
verify_attr(5, 4, color, white).
and(6, 3, 5).
end(6).",-,-,,-,-,
0416338,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'plate (722604)'}, {'operation': 'verify shape', 'dependencies': [0], 'argument': 'square'}, {'operation': 'verify color', 'dependencies': [0], 'argument': 'white '}, {'operation': 'and', 'dependencies': [1, 2], 'argument': ''}]",-,-,,-,-,
0416338,gqa,yes,-,-,,-,-,
0416338,zephyr7B_raw,"and(verify_attr(unique(select(scene(), plate)), shape, square), verify_attr(unique(select(scene(), plate)), color, white))",asp_nested,bert,10.0,True,v1,14.0
0416338,zephyr7B,yes,asp_nested,bert,10.0,True,v1,14.0
0416286,question,What kind of fruit is attached?,-,-,,-,-,
0416286,answer,banana,-,-,,-,-,
0416286,asp,banana,-,-,,-,-,
0416286,asp_question,"scene(0).
select(1, 0, fruit).
filter_any(2, 1, attached).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
0416286,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'fruit (722599)'}, {'operation': 'filter', 'dependencies': [0], 'argument': 'attached'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
0416286,gqa,<class 'semantic_interpreter.known_exceptions.EmptyQueryException'>,-,-,,-,-,
0416286,zephyr7B_raw,"query(unique(relate(select(scene(), object), fruit, attached, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
0416286,zephyr7B,,asp_nested,bert,10.0,True,v1,17.0
0416235,question,Are there either tables or mirrors that are not black?,-,-,,-,-,
0416235,answer,no,-,-,,-,-,
0416235,asp,no,-,-,,-,-,
0416235,asp_question,"scene(0).
select(1, 0, table).
filter(2, 1, color, black).
negate(3, 2, 1).
exist(4, 3).
scene(5).
select(6, 5, mirror).
filter(7, 6, color, black).
negate(8, 7, 6).
exist(9, 8).
or(10, 4, 9).
end(10).",-,-,,-,-,
0416235,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'table (722606)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'not(black)'}, {'operation': 'exist', 'dependencies': [1], 'argument': '?'}, {'operation': 'select', 'dependencies': [], 'argument': 'mirror (-) '}, {'operation': 'filter color', 'dependencies': [3], 'argument': 'not(black)'}, {'operation': 'exist', 'dependencies': [4], 'argument': '?'}, {'operation': 'or', 'dependencies': [2, 5], 'argument': ''}]",-,-,,-,-,
0416235,gqa,no,-,-,,-,-,
0416235,zephyr7B_raw,"or(exist(negate(filter(select(scene(), table), color, black), select(scene(), table))), exist(negate(filter(select(scene(), mirror), color, black), select(scene(), mirror))))",asp_nested,bert,10.0,True,v1,17.0
0416235,zephyr7B,no,asp_nested,bert,10.0,True,v1,17.0
123159,question,What is this woman wearing?,-,-,,-,-,
123159,answer,pants,-,-,,-,-,
123159,asp,pants,-,-,,-,-,
123159,asp_question,"scene(0).
select(1, 0, woman).
relate_any(2, 1, wearing, object).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
123159,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'woman (227345)'}, {'operation': 'relate', 'dependencies': [0], 'argument': '_,wearing,o (227344)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
123159,gqa,pants,-,-,,-,-,
123159,zephyr7B_raw,"query(unique(relate_any(select(scene(), woman), wearing, object)), name)",asp_nested,bert,10.0,True,v1,17.0
123159,zephyr7B,pants,asp_nested,bert,10.0,True,v1,17.0
123070,question,Is the ski to the left or to the right of the skier?,-,-,,-,-,
123070,answer,left,-,-,,-,-,
123070,asp,to_the_left_of,-,-,,-,-,
123070,asp_question,"scene(0).
select(1, 0, skier).
unique(2, 1).
choose_rel(3, 2, ski, to_the_left_of, to_the_right_of, subject).
end(3).",-,-,,-,-,
123070,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'skier (227329)'}, {'operation': 'choose rel', 'dependencies': [0], 'argument': 'ski,to the left of|to the right of,s (227340)'}]",-,-,,-,-,
123070,gqa,left,-,-,,-,-,
123070,zephyr7B_raw,"choose_rel(unique(select(scene(), skier)), ski, to_the_left_of, to_the_right_of, subject)",asp_nested,bert,10.0,True,v1,17.0
123070,zephyr7B,to_the_left_of,asp_nested,bert,10.0,True,v1,17.0
123162,question,What's the woman wearing?,-,-,,-,-,
123162,answer,pants,-,-,,-,-,
123162,asp,pants,-,-,,-,-,
123162,asp_question,"scene(0).
select(1, 0, woman).
relate_any(2, 1, wearing, object).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
123162,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'woman (227345)'}, {'operation': 'relate', 'dependencies': [0], 'argument': '_,wearing,o (227344)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
123162,gqa,pants,-,-,,-,-,
123162,zephyr7B_raw,"query(unique(relate_any(select(scene(), woman), wearing, object)), name)",asp_nested,bert,10.0,True,v1,17.0
123162,zephyr7B,pants,asp_nested,bert,10.0,True,v1,17.0
123195,question,The goggles the skier is wearing have what color?,-,-,,-,-,
123195,answer,dark,-,-,,-,-,
123195,asp,error,-,-,,-,-,
123195,asp_question,"scene(0).
select(1, 0, skier).
relate(2, 1, goggles, wearing, object).
unique(3, 2).
query(4, 3, color).
end(4).",-,-,,-,-,
123195,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'skier (227329)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'goggles,wearing,o (227330)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'color'}]",-,-,,-,-,
123195,gqa,dark,-,-,,-,-,
123060,question,Which side of the picture is the ski on?,-,-,,-,-,
123060,answer,left,-,-,,-,-,
123060,asp,left,-,-,,-,-,
123060,asp_question,"scene(0).
select(1, 0, ski).
unique(2, 1).
query(3, 2, hposition).
end(3).",-,-,,-,-,
123060,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'ski (227340)'}, {'operation': 'query', 'dependencies': [0], 'argument': 'hposition'}]",-,-,,-,-,
123060,gqa,left,-,-,,-,-,
123060,zephyr7B_raw,"query(unique(select(scene(), ski)), hposition)",asp_nested,bert,10.0,True,v1,18.0
123060,zephyr7B,left,asp_nested,bert,10.0,True,v1,18.0
123214,question,Where are the trees?,-,-,,-,-,
123214,answer,snow,-,-,,-,-,
123214,asp,snow,-,-,,-,-,
123214,asp_question,"scene(0).
select(1, 0, tree).
relate(2, 1, place, in, object).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
123214,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'trees (227332)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'place,in,o (227336)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
123214,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
123214,zephyr7B_raw,"query(unique(relate(select(scene(), tree), place, on, object)), name)",asp_nested,bert,10.0,True,v1,17.0
123214,zephyr7B,,asp_nested,bert,10.0,True,v1,17.0
123206,question,Which color do you think the trees in the snow are?,-,-,,-,-,
123206,answer,dark,-,-,,-,-,
123206,asp,error,-,-,,-,-,
123206,asp_question,"scene(0).
select(1, 0, snow).
relate(2, 1, tree, in, subject).
unique(3, 2).
query(4, 3, color).
end(4).",-,-,,-,-,
123206,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'snow (227336)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'tree,in,s (227332)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'color'}]",-,-,,-,-,
123206,gqa,dark,-,-,,-,-,
123213,question,The trees are where?,-,-,,-,-,
123213,answer,snow,-,-,,-,-,
123213,asp,snow,-,-,,-,-,
123213,asp_question,"scene(0).
select(1, 0, tree).
relate(2, 1, place, in, object).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
123213,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'trees (227332)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'place,in,o (227336)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
123213,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
123213,zephyr7B_raw,"query(unique(relate(select(scene(), tree), place, on, object)), name)",asp_nested,bert,10.0,True,v1,17.0
123213,zephyr7B,,asp_nested,bert,10.0,True,v1,17.0
123115,question,Is the skier to the left or to the right of the ski on the left side of the image?,-,-,,-,-,
123115,answer,right,-,-,,-,-,
123115,asp,to_the_right_of,-,-,,-,-,
123115,asp_question,"scene(0).
select(1, 0, ski).
filter(2, 1, hposition, left).
unique(3, 2).
choose_rel(4, 3, skier, to_the_right_of, to_the_left_of, subject).
end(4).",-,-,,-,-,
123115,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'ski (227340)'}, {'operation': 'filter hposition', 'dependencies': [0], 'argument': 'left'}, {'operation': 'choose rel', 'dependencies': [1], 'argument': 'skier,to the right of|to the left of,s (227329)'}]",-,-,,-,-,
123115,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
123115,zephyr7B_raw,"choose_rel(unique(filter(select(scene(), ski), hposition, left)), skier, to_the_right_of, to_the_left_of, subject)",asp_nested,bert,10.0,True,v1,16.0
123115,zephyr7B,to_the_right_of,asp_nested,bert,10.0,True,v1,16.0
123116,question,Who is wearing a boot?,-,-,,-,-,
123116,answer,skier,-,-,,-,-,
123116,asp,skier,-,-,,-,-,
123116,asp_question,"scene(0).
select(1, 0, boot).
relate(2, 1, person, wearing, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
123116,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'boot (227346)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'person,wearing,s (227329)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
123116,gqa,skier,-,-,,-,-,
123116,zephyr7B_raw,"query(unique(relate(select(scene(), boot), person, wearing, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
123116,zephyr7B,skier,asp_nested,bert,10.0,True,v1,17.0
123117,question,Who is wearing the boot?,-,-,,-,-,
123117,answer,skier,-,-,,-,-,
123117,asp,skier,-,-,,-,-,
123117,asp_question,"scene(0).
select(1, 0, boot).
relate(2, 1, person, wearing, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
123117,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'boot (227346)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'person,wearing,s (227329)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
123117,gqa,skier,-,-,,-,-,
123117,zephyr7B_raw,"query(unique(relate(select(scene(), boot), person, wearing, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
123117,zephyr7B,skier,asp_nested,bert,10.0,True,v1,17.0
123139,question,"On which side is the woman, the left or the right?",-,-,,-,-,
123139,answer,right,-,-,,-,-,
123139,asp,right,-,-,,-,-,
123139,asp_question,"scene(0).
select(1, 0, woman).
unique(2, 1).
choose_attr(3, 2, hposition, right, left).
end(3).",-,-,,-,-,
123139,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'woman (227345)'}, {'operation': 'choose hposition', 'dependencies': [0], 'argument': 'right|left'}]",-,-,,-,-,
123139,gqa,right,-,-,,-,-,
123139,zephyr7B_raw,"choose_attr(unique(select(scene(), woman)), hposition, left, right)",asp_nested,bert,10.0,True,v1,17.0
123139,zephyr7B,right,asp_nested,bert,10.0,True,v1,17.0
123230,question,Is the ground white or black?,-,-,,-,-,
123230,answer,white,-,-,,-,-,
123230,asp,white,-,-,,-,-,
123230,asp_question,"scene(0).
select(1, 0, ground).
unique(2, 1).
choose_attr(3, 2, color, white, black).
end(3).",-,-,,-,-,
123230,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'ground (227337)'}, {'operation': 'choose color', 'dependencies': [0], 'argument': 'white|black'}]",-,-,,-,-,
123230,gqa,white,-,-,,-,-,
123230,zephyr7B_raw,"choose_attr(unique(select(scene(), ground)), color, white, black)",asp_nested,bert,10.0,True,v1,17.0
123230,zephyr7B,white,asp_nested,bert,10.0,True,v1,17.0
123086,question,Who is wearing the gloves?,-,-,,-,-,
123086,answer,skier,-,-,,-,-,
123086,asp,skier,-,-,,-,-,
123086,asp_question,"scene(0).
select(1, 0, glove).
relate(2, 1, person, wearing, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
123086,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'gloves (227339)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'person,wearing,s (227329)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
123086,gqa,skier,-,-,,-,-,
123086,zephyr7B_raw,"query(unique(relate(select(scene(), glove), person, wearing, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
123086,zephyr7B,skier,asp_nested,bert,10.0,True,v1,17.0
123085,question,Who is wearing gloves?,-,-,,-,-,
123085,answer,skier,-,-,,-,-,
123085,asp,skier,-,-,,-,-,
123085,asp_question,"scene(0).
select(1, 0, glove).
relate(2, 1, person, wearing, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
123085,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'gloves (227339)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'person,wearing,s (227329)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
123085,gqa,skier,-,-,,-,-,
123085,zephyr7B_raw,"query(unique(relate(select(scene(), gloves), person, wearing, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
123085,zephyr7B,,asp_nested,bert,10.0,True,v1,17.0
123080,question,Who is wearing the ski?,-,-,,-,-,
123080,answer,skier,-,-,,-,-,
123080,asp,error,-,-,,-,-,
123080,asp_question,"scene(0).
select(1, 0, ski).
relate(2, 1, person, wearing, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
123080,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'ski (227340)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'person,wearing,s (227329)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
123080,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
123123,question,Is the skier that is to the left of the woman wearing goggles?,-,-,,-,-,
123123,answer,yes,-,-,,-,-,
123123,asp,yes,-,-,,-,-,
123123,asp_question,"scene(0).
select(1, 0, woman).
relate(2, 1, skier, to_the_left_of, subject).
unique(3, 2).
verify_rel(4, 3, goggles, wearing, object).
end(4).",-,-,,-,-,
123123,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'woman (227345)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'skier,to the left of,s (227329)'}, {'operation': 'verify rel', 'dependencies': [1], 'argument': 'goggles,wearing,o (227330)'}]",-,-,,-,-,
123123,gqa,yes,-,-,,-,-,
123123,zephyr7B_raw,"verify_rel(unique(relate(select(scene(), goggles), woman, wearing, subject), skier, to_the_left_of, subject)

Is the man that is to the right of the person wearing a hat?
verify_rel(unique(relate(select(scene(), hat), person, wearing, subject), man, to_the_right_of, subject)

Is the woman that is to the left of the person))",asp_nested,bert,10.0,True,v1,16.0
123123,zephyr7B,error,asp_nested,bert,10.0,True,v1,16.0
041020644,question,Which side of the image are the books on?,-,-,,-,-,
041020644,answer,right,-,-,,-,-,
041020644,asp,right,-,-,,-,-,
041020644,asp_question,"scene(0).
select(1, 0, book).
unique(2, 1).
query(3, 2, hposition).
end(3).",-,-,,-,-,
041020644,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'books (2873019)'}, {'operation': 'query', 'dependencies': [0], 'argument': 'hposition'}]",-,-,,-,-,
041020644,gqa,right,-,-,,-,-,
041020644,zephyr7B_raw,"query(unique(select(scene(), book)), hposition)",asp_nested,bert,10.0,True,v1,18.0
041020644,zephyr7B,right,asp_nested,bert,10.0,True,v1,18.0
041020623,question,"In which part of the image is the chair, the top or the bottom?",-,-,,-,-,
